Source,Filename,Bedreiging,Categorie,Citaat,Topic,TopicName
open_overheid,100,De terroristische dreiging is hoger dan in voorgaande jaren.,Geopolitiek & militair,De terroristische dreiging is hoger dan in voorgaande jaren.,7,Jihadistische Dreiging
open_overheid,100,Extremisten gebruiken het internet voor de verspreiding van propaganda.,Technologisch & digitaal,Extremisten gebruiken het internet voor de verspreiding van propaganda.,7,Jihadistische Dreiging
open_overheid,100,De online haat richting Joden en lhbtiq+’ers neemt toe.,Sociaal & Maatschappelijk,de online haat richting Joden en lhbtiq+’ers neemt in Nederland toe.,7,Jihadistische Dreiging
open_overheid,100,De dreiging van ISIS-netwerken blijft bestaan.,Geopolitiek & militair,De dreiging van ISIS-netwerken blijft.,7,Jihadistische Dreiging
open_overheid,100,"De dreiging van transnationale terroristische netwerken is afgenomen, maar blijft hoger dan in voorgaande jaren.",Geopolitiek & militair,deze blijft hoger dan in voorgaande jaren.,7,Jihadistische Dreiging
open_overheid,100,Kleine minderheden overwegen geweld tegen de overheid.,Geopolitiek & militair,Door kleine minderheden wordt echter nagedacht over de vraag wanneer geweld mag worden toegepast.,7,Jihadistische Dreiging
cpb,1,Hoge autobelastingen kunnen huishoudens financieel belasten.,Economisch,Hoge autokosten zouden mensen ervan kunnen weerhouden om deel te nemen aan deze activiteiten.,16,Koopkracht
cpb,1,Huishoudens met lage inkomens hebben moeite om rond te komen door autobelastingen.,Sociaal & Maatschappelijk,1 op de 10 huishoudens met een auto moeite heeft om rond te komen en de kosten van auto’s te betalen.,16,Koopkracht
cpb,1,De afhankelijkheid van de auto in landelijke gebieden kan toenemen door verminderde bereikbaarheid.,Sociaal & Maatschappelijk,"Verminderde bereikbaarheid maakt meer mensen afhankelijk van de auto, wat vervolgens de financiële impact van autobelastingen vergroot.",12,Afhankelijkheid
cpb,1,De belastingkortingen voor elektrische auto’s komen vooral ten goede aan hogere inkomens.,Economisch,De belastingkortingen voor elektrische auto’s gaan vooral naar huishoudens met hoge inkomens.,16,Koopkracht
cpb,1,De variatie in autobezit en gereden kilometers leidt tot ongelijkheid in autobelastingen.,Sociaal & Maatschappelijk,De grootste verschillen in uitgaven zitten binnen inkomensgroepen.,16,Koopkracht
cpb,1,Regionale verschillen in bereikbaarheid van voorzieningen kunnen economische ongelijkheid versterken.,Economisch,De grote variatie in bereikbaarheid van dergelijke voorzieningen leidt naar verwachting tot regionale verschillen in uitgaven.,38,Armoede
cpb,1,De impact van autobelastingen op de verkeersveiligheid is niet volledig vastgelegd.,Gezondheid,"niet alle maatschappelijke kosten van wegverkeer zijn vastgelegd in wettelijke doelen, zoals het effect op verkeersveiligheid en geluid.",16,Koopkracht
cpb,1,De ongelijkheid in autobelastingen kan leiden tot sociale onvrede.,Sociaal & Maatschappelijk,Dit helpt beleidsmakers om beter te begrijpen hoe wijzigingen in autobelastingen verschillende inkomensgroepen beïnvloeden.,16,Koopkracht
cpb,1,De afhankelijkheid van autobelastingen kan de economische stabiliteit beïnvloeden.,Economisch,De uitgaven en kortingen worden weergegeven ten opzichte van het besteedbare inkomen van huishoudens.,16,Koopkracht
cpb,1,De maatschappelijke discussie rondom de betaalbaarheid van de auto.,Sociaal & Maatschappelijk,"De maatschappelijke discussie rondom de betaalbaarheid van de auto moet bekeken worden in relatie tot het gebrek aan mobiliteit, bereikbaarheid en het lokale aanbod van voorzieningen.",16,Koopkracht
cpb,3,Stijging van de mediane armoede-intensiteit.,Sociaal & Maatschappelijk,Na 2021 loopt de doorsnee armoede-intensiteit op tot 20% in 2026.,38,Armoede
cpb,3,Hoge armoede-intensiteit onder huishoudens met loon- of zelfstandigeninkomen.,Sociaal & Maatschappelijk,De groep mensen met een hoge armoede-intensiteit komt in 2026 meestal uit huishoudens met loon- of zelfstandigeninkomen als belangrijkste inkomensbron.,38,Armoede
cpb,3,Mensen met een laag inkomen door een laag aantal gewerkte uren.,Sociaal & Maatschappelijk,Werknemers in armoede hebben vaak een lager inkomen vanwege een laag aantal gewerkte uren.,38,Armoede
cpb,3,Hoge armoede-intensiteit onder deeltijdwerkers.,Sociaal & Maatschappelijk,ongeveer 86% van de werknemers onder de armoedegrens in deeltijd werkt.,38,Armoede
cpb,3,Hoge percentages niet-gebruik van toeslagen onder werknemers en zelfstandigen.,Sociaal & Maatschappelijk,Het niet-gebruik van toeslagen is ook relatief hoog onder werknemers en zelfstandigen.,16,Koopkracht
cpb,3,Onvoldoende inkomen voor bijstandsuitkeringsgerechtigden.,Sociaal & Maatschappelijk,het sociaal minimum (uitkering en aan te vragen toeslagen) niet altijd toereikend is om aan alle noodzakelijke uitgaven te voldoen.,4,Ondersteuning
cpb,3,Hoge armoede-intensiteit onder alleenstaanden zonder kinderen.,Sociaal & Maatschappelijk,1641 82 164 328 492,38,Armoede
cpb,3,Hoge armoede-intensiteit onder alleenstaanden met twee kinderen.,Sociaal & Maatschappelijk,2507 125 251 501 752,38,Armoede
cpb,3,Hoge armoede-intensiteit onder paren zonder kinderen.,Sociaal & Maatschappelijk,2223 111 222 445 667,38,Armoede
cpb,3,Hoge armoede-intensiteit onder paren met twee kinderen.,Sociaal & Maatschappelijk,2923 146 292 585 877,38,Armoede
cpb,3,Complexiteit van het fiscale- en socialezekerheidsstelsel door specifiek beleid.,Sociaal & Maatschappelijk,Dit heeft als risico dat het fiscale- en socialezekerheidsstelsel nog complexer wordt.,16,Koopkracht
cpb,3,Beperkingen van de armoede-intensiteit als indicator voor beleid.,Sociaal & Maatschappelijk,"De armoede-intensiteit geeft inzicht in de diepte van armoede, maar kent ook beperkingen als indicator om beleidsmatig op te sturen.",38,Armoede
cpb,3,Dynamiek op persoons- en huishoudensniveau heeft een groter effect op armoede-intensiteit.,Sociaal & Maatschappelijk,Op lange termijn heeft deze dynamiek een groter effect op de armoede-intensiteit.,38,Armoede
cpb,3,Onvolledige AOW-uitkering voor gepensioneerden.,Sociaal & Maatschappelijk,De armoede onder gepensioneerden ontstaat meestal door een onvolledige AOW-uitkering.,4,Ondersteuning
cpb,3,Onzekerheid van inkomsten voor zelfstandigen.,Economisch,Hun inkomsten zijn vaak onzeker en schommelen met de conjunctuur mee.,16,Koopkracht
cpb,5,Langdurig niet-gebruik van toeslagen door een deel van de rechthebbenden.,Sociaal & Maatschappelijk,Bij alle toeslagen zien we dat een deel van de rechthebbenden jaar op jaar geen gebruik maakt van een toeslag terwijl ze er wel recht op hebben.,16,Koopkracht
cpb,5,Het niet-gebruik van toeslagen door kwetsbare huishoudens.,Sociaal & Maatschappelijk,de vraag in hoeverre de huishoudens voor wie de toeslagen bedoeld zijn ook daadwerkelijk bereikt worden.,16,Koopkracht
cpb,5,Het niet-gebruik van zorgtoeslag door jongeren.,Sociaal & Maatschappelijk,Specifiek bij de zorgtoeslag valt op dat vooral jongeren een laag niet-gebruik kennen.,16,Koopkracht
cpb,5,Ongelijkheid in toegang tot toeslagen voor alleenstaande ouders.,Sociaal & Maatschappelijk,"Met name voor de specifieke groep van alleenstaande ouders met lage inkomens die in een huurwoning wonen, bestaat het besteedbaar inkomen hierdoor voor een steeds groter gedeelte uit toeslagen.",11,Ongelijkheid
cpb,5,Financieel verlies door niet-aangevraagde zorgtoeslag.,Economisch,In totaal werd in 2021 bijna 632 mln euro niet aangevraagd.,16,Koopkracht
cpb,5,Complexiteit van het toeslagensysteem.,Sociaal & Maatschappelijk,De focus ligt op de steeds verdere uitdijing en toegenomen complexiteit van het toeslagensysteem.,16,Koopkracht
cpb,5,Onzekerheid over recht op toeslagen.,Sociaal & Maatschappelijk,"Het automatisch toekennen van toeslagen op basis van gegevens uit het verleden is echter niet mogelijk, omdat hieruit niet met zekerheid is af te leiden of een huishouden nog steeds recht heeft op een toeslag.",16,Koopkracht
cpb,5,Hogere inkomens leiden tot afbouw van huurtoeslag.,Economisch,Boven de gezamenlijke vermogensgrens vervalt het recht op huurtoeslag.,16,Koopkracht
cpb,5,Stigmatiserende werking van aanvragen voor toeslagen.,Sociaal & Maatschappelijk,Zo vormt beperkt financieel voordeel internationaal gezien vaak een relatief belangrijke verklaring voor niet-gebruik.,4,Ondersteuning
cpb,5,Moeilijk te bereiken huishoudens voor toeslagen.,Sociaal & Maatschappelijk,Dit is over het algemeen wel een groep die moeilijk te bereiken is.,16,Koopkracht
cpb,7,De grilligheid van geopolitieke ontwikkelingen zorgt voor meer onzekerheid in de mondiale economische situatie.,Geopolitiek & militair,De grilligheid van geopolitieke ontwikkelingen zorgt voor meer onzekerheid in de mondiale economische situatie.,10,Oorlog Oekraïne
cpb,8,Afname van de werkgelegenheid door vergrijzing.,Sociaal & Maatschappelijk,de werkgelegenheid minder groeit als gevolg van een vergrijzende beroepsbevolking.,21,Solidariteit
cpb,8,De economische groei op de middellange termijn neemt af.,Economisch,Op de middellange termijn neemt de bbp-groei af.,18,Economische Daling
cpb,8,Onzekerheid door geopolitieke ontwikkelingen.,Geopolitiek & militair,de oorlog in Oekraïne en het conflict in het Midden-Oosten.,10,Oorlog Oekraïne
cpb,8,De raming van het overheidstekort loopt op.,Economisch,Overheidstekort loopt op.,16,Koopkracht
cpb,8,Hoge woonlasten remmen de groei van woningprijzen.,Economisch,de remmende werking van de hoge woonlasten zorgt ervoor dat deze geleidelijk meer in lijn komen met de beschikbare inkomens van huishoudens.,14,Energiebesparing
cpb,8,Stijgende armoede door beleidsmaatregelen.,Sociaal & Maatschappelijk,de tegemoetkoming arbeidsongeschiktheid in 2027 en de hervatting van de afbouw van de dubbele heffingskorting in de bijstand in 2028 leiden tot meer armoede.,38,Armoede
cpb,8,De stikstofproblematiek vormt een risico voor woninginvesteringen.,Ecologisch,De stikstofproblematiek vormt een risico.,14,Energiebesparing
cpb,8,Onzekerheid over de impact van kunstmatige intelligentie op productiviteitsgroei.,Technologisch & digitaal,"Kunstmatige intelligentie zou deze trend kunnen keren, maar het is onzeker in welke mate en op welke termijn.",17,Effectiviteit
cpb,8,De werkloosheid neemt toe.,Economisch,Een oplopende werkloosheid resulteert in hogere uitgaven aan WW- en bijstandsuitkeringen.,21,Solidariteit
cpb,8,De zorguitgaven nemen toe.,Gezondheid,"De collectieve zorguitgaven nemen toe van 9,4% bbp in 2025 tot 10,9% bbp in 2033.",32,Zorguitgaven
cpb,8,De bruto collectieve uitgavenquote stijgt.,Economisch,"De bruto collectieve uitgavenquote stijgt in 2025 en 2026 tot respectievelijk 44,0% en 45,2% bbp.",32,Zorguitgaven
cpb,8,De koopkracht van gepensioneerden met hogere inkomens neemt af.,Sociaal & Maatschappelijk,Gepensioneerden gaan er juist het minst op vooruit,16,Koopkracht
cpb,8,De afschaffing van de maximale huurgrens kan leiden tot een toename van armoede.,Sociaal & Maatschappelijk,"Daarentegen tellen de servicekosten vanaf 2026 niet meer mee voor de huurtoeslag, waardoor armoede iets toeneemt.",38,Armoede
cpb,8,De invoering van een vrachtwagenheffing.,Economisch,de invoering van een vrachtwagenheffing voor stijgende lasten.,32,Zorguitgaven
cpb,8,De gemiddelde dekkingsgraad van pensioenfondsen daalt.,Economisch,"de gemiddelde dekkingsgraad van pensioenfondsen gedaald van 116,8% naar 113,9%",32,Zorguitgaven
cpb,9,Stijgende zorguitgaven door demografische ontwikkelingen.,Gezondheid,De belangrijkste oorzaak van de stijgende zorguitgaven is de demografische ontwikkeling.,32,Zorguitgaven
cpb,9,Krapte op de arbeidsmarkt in de zorgsector.,Sociaal & Maatschappelijk,In een krappe arbeidsmarkt kan het een uitdaging zijn voor de zorgsector om voldoende personeel aan te trekken en te behouden.,11,Ongelijkheid
cpb,9,Hogere zorguitgaven door stijgende reële lonen en prijzen in de zorg.,Economisch,"De prijs van de inputs van zorg kan sterker stijgen, vooral door de loonstijgingen.",32,Zorguitgaven
cpb,9,Toenemende vraag naar langdurige zorg door vergrijzing.,Gezondheid,Zo leidt vergrijzing tot een toenemende vraag naar langdurige zorg.,32,Zorguitgaven
cpb,9,Technologische en sociaal-culturele ontwikkelingen die de zorguitgaven beïnvloeden.,Technologisch & digitaal,"De overige groei is een restpost die alle overige groeifactoren bevat die de zorguitgaven beïnvloeden, zoals technologische of sociaal-culturele ontwikkelingen.",32,Zorguitgaven
cpb,9,Beleid heeft een beperkt effect op de uitgavenraming in de meeste sectoren.,Sociaal & Maatschappelijk,In de overige sectoren heeft beleid een beperkt effect op de uitgavenraming.,16,Koopkracht
cpb,9,Verlaging van het verplicht eigen risico leidt tot hogere netto-uitgaven.,Gezondheid,De verlaging van het eigen risico leidt tot minder eigen betalingen en dus hogere netto-uitgaven.,32,Zorguitgaven
cpb,9,De groei van de zorguitgaven in de periode 2026-2033.,Economisch,In totaal nemen de uitgaven in de vier hoofdsectoren tussen 2026 en 2033 toe van ongeveer 117 mld euro tot 170 mld euro.,32,Zorguitgaven
cpb,9,De zorgsector heeft een steeds groter aandeel in de economie.,Economisch,"De vraag naar zorg in de MLT-periode stijgt, waardoor de zorgsector een steeds groter aandeel in de economie zal hebben.",32,Zorguitgaven
cpb,9,De fluctuaties in zorguitgaven door veranderingen in wettelijke regelingen.,Economisch,Dit zorgt voor reeksbreuken in de ontwikkeling van de zorguitgaven per regeling.,32,Zorguitgaven
cpb,10,Noodzaak van actualisatie van databestanden voor nauwkeurige ramingen.,Economisch,Het CPB maakt in de ramingen en doorrekeningen gebruik van microsimulatiemodellen.,33,Meteorologische Afhankelijkheid
cpb,10,Invloed van de coronapandemie op inkomensdata en werkgelegenheid.,Gezondheid,wegvallen van inkomen door corona,21,Solidariteit
cpb,10,"Ongelijkheid in armoedecijfers, vooral bij kinderarmoede.",Sociaal & Maatschappelijk,"De grootste verschillen (0,5% tot 0,7% naar boven bij kinderarmoede) zitten in de eerste jaren tot 2023.",38,Armoede
cpb,10,Beperkingen in de sociale zekerheid door veranderingen in uitkeringen en voorzieningen.,Sociaal & Maatschappelijk,De update van het IPO-bestand heeft ook invloed op de ramingen van de sociale zekerheid.,38,Armoede
cpb,10,Geanonimiseerde microdata bemoeilijkt analyse.,Technologisch & digitaal,Alle data zijn door het CBS geanonimiseerd voordat ze aan het CPB zijn geleverd.,42,Beperkingen
cpb,11,Verhoogde inflatie,Economisch,"Inflatie, nationale consumentenprijsindex (cpi, %) 2,1 5,0 2,3 2,1",14,Energiebesparing
cpb,11,Stijgende werkloosheid,Sociaal & Maatschappelijk,"Werkloze beroepsbevolking (niveau in eindjaar in % beroepsbevolking) 4,2 3,8 4,3 4,5",21,Solidariteit
